1673796000000,20879.3,20882.93,20846.42,20861.47,675.99173,2023-01-15 23:20:00,BTC/USDT
1673796300000,20861.47,20878.0,20845.01,20867.01,754.44323,2023-01-15 23:25:00,BTC/USDT
1673796600000,20867.43,20869.33,20820.01,20839.46,699.24594,2023-01-15 23:30:00,BTC/USDT
1673796900000,20839.46,20865.0,20836.18,20854.82,686.62727,2023-01-15 23:35:00,BTC/USDT
1673797200000,20854.81,20928.79,20844.76,20901.36,1753.42731,2023-01-15 23:40:00,BTC/USDT
1673797500000,20903.24,20942.01,20875.07,20921.21,1305.31049,2023-01-15 23:45:00,BTC/USDT
1673797800000,20921.21,20994.05,20912.0,20915.93,1720.26201,2023-01-15 23:50:00,BTC/USDT
1673798100000,20915.93,20943.1,20902.16,20908.28,990.4644,2023-01-15 23:55:00,BTC/USDT
1673798400000,20906.97,20961.81,20871.4,20934.69,1329.02813,2023-01-16 00:00:00,BTC/USDT
1673798700000,20937.16,20956.91,20903.24,20922.98,949.74044,2023-01-16 00:05:00,BTC/USDT
1673799000000,20922.98,20945.0,20914.4,20936.76,704.22396,2023-01-16 00:10:00,BTC/USDT
1673799300000,20935.45,20942.09,20851.41,20885.14,1192.22475,2023-01-16 00:15:00,BTC/USDT
1673799600000,20885.89,20915.36,20860.53,20911.53,858.26719,2023-01-16 00:20:00,BTC/USDT
1673799900000,20911.53,20925.28,20876.64,20906.66,725.96973,2023-01-16 00:25:00,BTC/USDT
1673800200000,20905.46,20908.44,20855.53,20861.0,753.09568,2023-01-16 00:30:00,BTC/USDT
1673800500000,20861.0,20899.97,20859.86,20886.31,542.49232,2023-01-16 00:35:00,BTC/USDT
1673800800000,20884.19,20898.79,20871.31,20893.9,548.7688,2023-01-16 00:40:00,BTC/USDT
1673801100000,20893.9,20902.3,20850.72,20872.92,700.06443,2023-01-16 00:45:00,BTC/USDT
1673801400000,20872.92,20893.2,20866.49,20879.1,609.2396,2023-01-16 00:50:00,BTC/USDT
1673801700000,20879.1,20884.34,20862.19,20869.2,540.03833,2023-01-16 00:55:00,BTC/USDT
1673802000000,20871.09,20910.75,20867.03,20899.99,622.54974,2023-01-16 01:00:00,BTC/USDT
1673802300000,20900.98,20903.14,20880.04,20888.33,459.12601,2023-01-16 01:05:00,BTC/USDT
1673802600000,20888.33,20909.98,20886.85,20896.17,417.47306,2023-01-16 01:10:00,BTC/USDT
1673802900000,20896.17,20909.94,20884.81,20904.96,312.83228,2023-01-16 01:15:00,BTC/USDT
1673803200000,20904.97,20955.33,20904.17,20943.62,919.32048,2023-01-16 01:20:00,BTC/USDT
